id;name;slug;city;type;status;source;phone;instagramUsername
690e02740b9deb654ef93d1b;SAPANCA WOOD SİDE BUNGALOV;sapanca-wood-si-de-bungalov;Sapanca;bungalov;approved;savibu;05320583654;sapancawoodsidebungalov
690e02740b9deb654ef93d1f;KÖYLÜ BUNGALOV CAFE RESTOURANT;koylu-bungalov-cafe-restourant;Sapanca;bungalov;approved;savibu;05325858247;koylubungalov
690e02740b9deb654ef93d21;PREMİUM GOLD SAPANCA;premi-um-gold-sapanca;Sapanca;bungalov;approved;savibu;05364994154;premiumgoldsapanca
690e02740b9deb654ef93d22;SANNORA SUİTE & RİTA HOUSE;sannora-sui-te-ri-ta-house;Sapanca;bungalov;approved;savibu;05308183747;sannorasuite
690e02740b9deb654ef93d23;SİMURG BUNGALOV;si-murg-bungalov;Sapanca;bungalov;approved;savibu;05052179608;sapancasimurgbungalov
690e02740b9deb654ef93d24;SAPANCA YEŞİL KÖY BUNGALOV;sapanca-yesi-l-koy-bungalov;Sapanca;bungalov;approved;savibu;05315058254;sapancayesilkoybungalov
690e02740b9deb654ef93d28;SAPANCA İMROZ VE POSEDİON;sapanca-i-mroz-ve-posedi-on;Sapanca;bungalov;approved;savibu;05052584061;https:instagram.comottosuitsapancaimrozveposedion
690e02740b9deb654ef93d2c;SAPANCA SAHRA KÜTÜK EV;sapanca-sahra-kutuk-ev;Sapanca;bungalov;approved;savibu;05442352554;sapancasahrakutukev
690e02740b9deb654ef93d2f;BABİL BAHÇE BUNGALOV;babi-l-bahce-bungalov;Sapanca;bungalov;approved;savibu;05431519191;babilbahcebungalov
690e02740b9deb654ef93d30;WHİTE DELUXE SAPANCA;whi-te-deluxe-sapanca;Sapanca;bungalov;approved;savibu;;sapancawhitedeluxe
690e02740b9deb654ef93d31;SAPANCA DOĞANIN İNCİSİ;sapanca-doganin-i-nci-si;Sapanca;bungalov;approved;savibu;05369123269;sapancadoganinincisi
690e02740b9deb654ef93d32;BLACK WHİTE BUNGALOV SAPANCA;black-whi-te-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05393600642;blackwhitebungalovsapanca
690e02740b9deb654ef93d36;MOONLİGTH HOUSE;moonli-gth-house;Sapanca;bungalov;approved;savibu;05356711854;moonlightsapanca
690e02740b9deb654ef93d37;HİLLTOP BUNGALOV SAPANCA;hi-lltop-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05423913751;hilltopbungalovsapanca
690e02740b9deb654ef93d39;LİVAM BUNGALOV  GAİA BUNGALOV;li-vam-bungalov-gai-a-bungalov;Sapanca;bungalov;approved;savibu;05310875900;sapancalivambungalow
690e02740b9deb654ef93d3a;WİLLA MİO BUNGALOV SAPANCA;wi-lla-mi-o-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05426066680;willamiobungalov
690e02740b9deb654ef93d3d;SAPANCA LİTTLE HOUSE;sapanca-li-ttle-house;Sapanca;bungalov;approved;savibu;05072571054;sapancalittlehouse
690e02740b9deb654ef93d3e;MEGA LİVADİ BUNGALOV;mega-li-vadi-bungalov;Sapanca;bungalov;approved;savibu;05324184854;megalivadibungalov
690e02740b9deb654ef93d3f;MEŞEALTI SUİT BUNGALOV;mesealti-sui-t-bungalov;Sapanca;bungalov;approved;savibu;05327031311;mesealtisuitbungalov
690e02740b9deb654ef93d40;KOZALAK VİLLA BUNGALOV;kozalak-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05063062154;sapancakozalakbungalov
690e02740b9deb654ef93d44;SAPANCA LAKE HİLL;sapanca-lake-hi-ll;Sapanca;bungalov;approved;savibu;05456601514;sapancalakehill
690e02740b9deb654ef93d45;FOREST  MİNİ FOREST BUNGALOV;forest-mi-ni-forest-bungalov;Sapanca;bungalov;approved;savibu;905414026366;sapancaforestbungalov
690e02740b9deb654ef93d46;MOUNTAİN DREAM HOUSE SAPANCA;mountai-n-dream-house-sapanca;Sapanca;bungalov;approved;savibu;05322362776;mountaindreamhouse
690e02740b9deb654ef93d47;THE KAİA SAPANCA;the-kai-a-sapanca;Sapanca;bungalov;approved;savibu;05451256054;thekaiasapanca
690e02740b9deb654ef93d49;SAPANCA MARADİDİ RESORT;sapanca-maradi-di-resort;Sapanca;bungalov;approved;savibu;05334500154;sapancamaradidiresort
690e02740b9deb654ef93d4a;GRAND PARADİSE SAPANCA;grand-paradi-se-sapanca;Sapanca;bungalov;approved;savibu;05304212750;grandparadisesapanca
690e02740b9deb654ef93d4e;SAPANCA MİRA TİNY HOUSE;sapanca-mi-ra-ti-ny-house;Sapanca;bungalov;approved;savibu;05415533635;miratinyhouse
690e02740b9deb654ef93d4f;TWİNS BUNGALOW;twi-ns-bungalow;Sapanca;bungalov;approved;savibu;05053527240;twinsbungalowsapanca
690e02740b9deb654ef93d53;SAPANCA TİME BUNGALOV;sapanca-ti-me-bungalov;Sapanca;bungalov;approved;savibu;905066720255;sapancatime
690e02740b9deb654ef93d58;SAPANCA KAİROS BUNGALOV;sapanca-kai-ros-bungalov;Sapanca;bungalov;approved;savibu;05451515424;sapancakairosbungalov
690e02740b9deb654ef93d59;RS SUİT BUNGALOV;rs-sui-t-bungalov;Sapanca;bungalov;approved;savibu;05374658724;rssuitbungalowsapanca
690e02740b9deb654ef93d5c;BERKDENİZ BUNGALOV;berkdeni-z-bungalov;Sapanca;bungalov;approved;savibu;05322036020;sapancaberkdenizbungalov
690e02740b9deb654ef93d5d;SAPANCA FİNE DELUXE;sapanca-fi-ne-deluxe;Sapanca;bungalov;approved;savibu;05356595454;sapancafinedeluxe
690e02740b9deb654ef93d5f;SAPANCA LADİN BUNGALOV;sapanca-ladi-n-bungalov;Sapanca;bungalov;approved;savibu;05445442357;sapancaladinbungalov
690e02740b9deb654ef93d61;SHİMA BUNGALOV;shi-ma-bungalov;Sapanca;bungalov;approved;savibu;05062840384;sapancashimabungalow
690e02740b9deb654ef93d63;SAPANCA EKC SUİT BUNGALOV;sapanca-ekc-sui-t-bungalov;Sapanca;bungalov;approved;savibu;05324498754;sapancaekcsuitbungalov
690e02740b9deb654ef93d66;BİLDA BUNGALOV;bi-lda-bungalov;Sapanca;bungalov;approved;savibu;05339621054;bildabungalow
690e02740b9deb654ef93d68;CHİLL SAPANCA;chi-ll-sapanca;Sapanca;bungalov;approved;savibu;05436700580;chillsapanca
690e02740b9deb654ef93d6b;SAPANCA B&K BUNGALOV  LİFE DOME SAPANCA LÜKS GLAMPİNG;sapanca-b-k-bungalov-li-fe-dome-sapanca-luks-glampi-ng;Sapanca;bungalov;approved;savibu;05444480254;bkbungalov
690e02740b9deb654ef93d6d;HİLLORİA TATİL KÖYÜ SAPANCA;hi-llori-a-tati-l-koyu-sapanca;Sapanca;bungalov;approved;savibu;05322720011;hilloriatatilkoyu
690e02740b9deb654ef93d6e;HAN SUİT SAPANCA;han-sui-t-sapanca;Sapanca;bungalov;approved;savibu;05315059926;hansuitsapanca
690e02740b9deb654ef93d72;DAVİLLA SAPANCA;davi-lla-sapanca;Sapanca;bungalov;approved;savibu;05325250118;davilla_sapanca
690e02740b9deb654ef93d75;VİSTA BUNGALOV;vi-sta-bungalov;Sapanca;bungalov;approved;savibu;05362193559;vistabungalovsapanca
690e02740b9deb654ef93d76;VİLLA DEM;vi-lla-dem;Sapanca;bungalov;approved;savibu;905303798754;villadems
690e02740b9deb654ef93d77;SAPANCA MELEN SUİT VİLLA BUNGALOV;sapanca-melen-sui-t-vi-lla-bungalov;Sapanca;bungalov;approved;savibu;05377346641;sapancamelensuitbungalov
690e02740b9deb654ef93d78;SUNLİGHT BUNGALOV;sunli-ght-bungalov;Sapanca;bungalov;approved;savibu;05330883454;sunlightbungalov
690e02740b9deb654ef93d7a;SAPANCA YEŞİLTEPE DAĞ EVİ;sapanca-yesi-ltepe-dag-evi;Sapanca;bungalov;approved;savibu;05516427667;sapancayesiltepedagevi
690e02740b9deb654ef93d7c;DÖRT MEVSİM SAPANCA RESORT;dort-mevsi-m-sapanca-resort;Sapanca;bungalov;approved;savibu;05464628938;sapancadortmevsimresort
690e02740b9deb654ef93d7d;ZENİT BUNGALOV SAPANCA;zeni-t-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05308866227;zenitbungalov
690e02740b9deb654ef93d7e;JARDİN BUNGALOV SAPANCA;jardi-n-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05427798008;jardin_bungalov_sapanca
690e02740b9deb654ef93d82;GREEN LİFE BUNGALOW;green-li-fe-bungalow;Sapanca;bungalov;approved;savibu;05467383341;green_lifebungalow
690e02740b9deb654ef93d89;KARTAL VADİSİ DAĞ EVLERİ;kartal-vadi-si-dag-evleri;Sapanca;bungalov;approved;savibu;05378978473;kartalvadisidagevleri
690e02740b9deb654ef93d8a;LİVZA BUNGALOV;li-vza-bungalov;Sapanca;bungalov;approved;savibu;05531994972;livza.bungalov
690e02740b9deb654ef93d8d;ROLLİNG HOUSE;rolli-ng-house;Sapanca;bungalov;approved;savibu;05330468554;rollinghousesapanca
690e02740b9deb654ef93d8e;KİWİ GARDEN HOUSE;ki-wi-garden-house;Sapanca;bungalov;approved;savibu;05324316354;kiwigardenhouse
690e02740b9deb654ef93d90;SAPANCA ÇİÇEK BUNGALOV;sapanca-ci-cek-bungalov;Sapanca;bungalov;approved;savibu;05396948566;sapancacicekbungalov
690e02740b9deb654ef93d93;SAPANCA BONİTA BUNGALOV;sapanca-boni-ta-bungalov;Sapanca;bungalov;approved;savibu;05304257269;bonitabungalovsapanca
690e02740b9deb654ef93d96;LİFE iS HERE SAPANCA;li-fe-is-here-sapanca;Sapanca;bungalov;approved;savibu;05339207084;lifeisheresapanca
690e02740b9deb654ef93d98;SAPANCA GÖLDİBİ SUİT BUNGALOV;sapanca-goldi-bi-sui-t-bungalov;Sapanca;bungalov;approved;savibu;02645920054;sapancagoldibisuitbungalov
690e02740b9deb654ef93d99;AİLE BUNGALOV;ai-le-bungalov;Sapanca;bungalov;approved;savibu;05457996955;ailebungalov
690e02740b9deb654ef93d9b;BUTİK EVLER SAPANCA;buti-k-evler-sapanca;Sapanca;bungalov;approved;savibu;05526071886;butikevlersapanca
690e02740b9deb654ef93d9c;SAPANCA UPSİDE BUNGALOV;sapanca-upsi-de-bungalov;Sapanca;bungalov;approved;savibu;905530857793;sapancaupsidebungalov
690e02740b9deb654ef93da0;SAPANCA EFENDY SUİT;sapanca-efendy-sui-t;Sapanca;bungalov;approved;savibu;05418124134;sapancaefendysuit
690e02740b9deb654ef93da1;SAPANCA BELİS BUNGALOV;sapanca-beli-s-bungalov;Sapanca;bungalov;approved;savibu;05540225460;sapancabelisbungalov
690e02740b9deb654ef93da2;SAPANCA OLİVİA BUNGALOV;sapanca-oli-vi-a-bungalov;Sapanca;bungalov;approved;savibu;05320522723;sapancaoliviabungalov
690e02740b9deb654ef93da3;SAPANCA BUNGALOW LİFE;sapanca-bungalow-li-fe;Sapanca;bungalov;approved;savibu;05321761875;sapancabungalowlife
690e02740b9deb654ef93da5;SİZMARİ DAĞ EVİ;si-zmari-dag-evi;Sapanca;bungalov;approved;savibu;05438638300;sizmaridagevi
690e02740b9deb654ef93da6;BUNGALOV NO:111;bungalov-no-111;Sapanca;bungalov;approved;savibu;05309460254;bungalovno111
690e02740b9deb654ef93da7;MİRUS SAPANCA;mi-rus-sapanca;Sapanca;bungalov;approved;savibu;05491225454;mirussapanca
690e02740b9deb654ef93da8;BİGİNN SAPANCA;bi-gi-nn-sapanca;Sapanca;bungalov;approved;savibu;05059237211;bungalov_sapanca_biginn
690e02740b9deb654ef93daa;MY RESORT PRİVE OTEL;my-resort-pri-ve-otel;Sapanca;bungalov;approved;savibu;05497748354;myresortprive
690e02740b9deb654ef93dac;CBC PLUS BUNGALOV & VİLLA;cbc-plus-bungalov-vi-lla;Sapanca;bungalov;approved;savibu;05337040354;sapancacbcplus
690e02740b9deb654ef93daf;MSC SUİTES BUNGALOW;msc-sui-tes-bungalow;Sapanca;bungalov;approved;savibu;05325210592;mscsuitesbungalow
690e02740b9deb654ef93db1;SAPANCA YEŞİLTEPE SARAYLARI & BUNGALOV;sapanca-yesi-ltepe-saraylari-bungalov;Sapanca;bungalov;approved;savibu;05431685132;sapancayesiltepebungalov
690e02740b9deb654ef93db6;BARİA SAPANCA;bari-a-sapanca;Sapanca;bungalov;approved;savibu;05550548754;bariasapanca
690e02740b9deb654ef93dba;SAPANCA MT SUİT BUNGALOV;sapanca-mt-sui-t-bungalov;Sapanca;bungalov;approved;savibu;05316435554;sapancamtsuitbungalov
690e02740b9deb654ef93dbb;PRİCE HOUSE SAPANCA;pri-ce-house-sapanca;Sapanca;bungalov;approved;savibu;05333313454;pricehousesapanca
690e02740b9deb654ef93dbd;SAPANCA NİRVANA BUNGALOV;sapanca-ni-rvana-bungalov;Sapanca;bungalov;approved;savibu;05324074354;sapancanirvanabungalovv
690e02740b9deb654ef93dbe;MAGİC BUNGALOV;magi-c-bungalov;Sapanca;bungalov;approved;savibu;05325451227;magicbungalowsapanca
690e02740b9deb654ef93dbf;SAPANCA MYSTİC BUNGALOW;sapanca-mysti-c-bungalow;Sapanca;bungalov;approved;savibu;05383904465;sapancamysticbungalow
690e02740b9deb654ef93dc1;FOREST VİEW SAPANCA;forest-vi-ew-sapanca;Sapanca;bungalov;approved;savibu;05518947070;forestviewsapanca
690e02740b9deb654ef93dc7;PRİVE BUNGALOV SAPANCA;pri-ve-bungalov-sapanca;Sapanca;bungalov;approved;savibu;905010097624;privebungalov
690e02740b9deb654ef93dc9;SEYRİGÖL BUNGALOV SAPANCA;seyri-gol-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05357031887;seyrigolbungalovsapanca
690e02740b9deb654ef93dca;RÜZGAR BUNGALOV;ruzgar-bungalov;Sapanca;bungalov;approved;savibu;05452430854;ruzgarbungalovsapanca
690e02740b9deb654ef93dcb;SAPANCA TİNY HOME;sapanca-ti-ny-home;Sapanca;bungalov;approved;savibu;05497842400;sapancatinyhome
690e02740b9deb654ef93dcc;RİVERSİDE BUNGALOV;ri-versi-de-bungalov;Sapanca;bungalov;approved;savibu;05334764086;riversidebungalov
690e02740b9deb654ef93dcd;SİLVER LİFE BUNGALOV;si-lver-li-fe-bungalov;Sapanca;bungalov;approved;savibu;05517040016;silverlifebungalovs
690e02740b9deb654ef93dce;SAPANCA SİS VADİ BUNGALOV;sapanca-si-s-vadi-bungalov;Sapanca;bungalov;approved;savibu;05388691842;sapancasisvadibungalov
690e02740b9deb654ef93dd2;WONDER HİLL BUNGALOV;wonder-hi-ll-bungalov;Sapanca;bungalov;approved;savibu;05325705441;sapancawonderhillbungalov
690e02740b9deb654ef93dd3;ŞİFAKÖY BUNGALOV;si-fakoy-bungalov;Sapanca;bungalov;approved;savibu;05313155790;
690e02740b9deb654ef93dd6;ÇETİN GARDEN BUNGALOV;ceti-n-garden-bungalov;Sapanca;bungalov;approved;savibu;05387783828;cetingardenbungalov
690e02740b9deb654ef93dd8;SAPANCA CARPE DİEM BUNGALOV;sapanca-carpe-di-em-bungalov;Sapanca;bungalov;approved;savibu;05442565600;sapancacarpediembungalov
690e02740b9deb654ef93dd9;MÜNZEVİ BUNGALOV;munzevi-bungalov;Sapanca;bungalov;approved;savibu;05306769054;munzevibungalov#
690e02740b9deb654ef93ddd;İCB DİAMOND SAPANCA;i-cb-di-amond-sapanca;Sapanca;bungalov;approved;savibu;05350267188;icbdiamondsapanca
690e02740b9deb654ef93ddf;SANTE VİTA SAPANCA;sante-vi-ta-sapanca;Sapanca;bungalov;approved;savibu;;santevitasapanca
690e02740b9deb654ef93de1;SAPANCA GEZGİN SUİTES  GEZGİN HOUSE;sapanca-gezgi-n-sui-tes-gezgi-n-house;Sapanca;bungalov;approved;savibu;05419257108;sapancagezginsuites
690e02740b9deb654ef93de8;SAPANCA LİTHA BUNGALOV;sapanca-li-tha-bungalov;Sapanca;bungalov;approved;savibu;05339635683;sapancalithabungalov
690e02740b9deb654ef93dec;İNCİ TİNY HOUSE;i-nci-ti-ny-house;Sapanca;bungalov;approved;savibu;05346005141;incitinyhouse
690e02740b9deb654ef93ded;ASİL BUNGALOV;asi-l-bungalov;Sapanca;bungalov;approved;savibu;05359776929;asilbungalov
690e02740b9deb654ef93df0;SAPANCA VİNEYARD HOUSE;sapanca-vi-neyard-house;Sapanca;bungalov;approved;savibu;05417710254;sapancavineyardhouse
690e02740b9deb654ef93df2;PALVİA  SUİT BUNGALOV SAPANCA;palvi-a-sui-t-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05054951086;palviasuitebungalov
690e02740b9deb654ef93df5;ELİT HOME'SS SAPANCA;eli-t-home-ss-sapanca;Sapanca;bungalov;approved;savibu;05364258960;elithomessapanca
690e02740b9deb654ef93df8;SAPANCA BRONO SUİT BUNGALOW;sapanca-brono-sui-t-bungalow;Sapanca;bungalov;approved;savibu;905461193554;bronosapanca
690e02740b9deb654ef93df9;SAPANCA KÜÇÜK GÖL KÖY;sapanca-kucuk-gol-koy;Sapanca;bungalov;approved;savibu;05308982453;sapancakucukgolkoy
690e02740b9deb654ef93dfe;HHZ GREEN LİFE STALL;hhz-green-li-fe-stall;Sapanca;bungalov;approved;savibu;05301744365;greenlifesimasapanca
690e02740b9deb654ef93dff;SOFHANLI VADİSİ;sofhanli-vadi-si;Sapanca;bungalov;approved;savibu;05383160071;sofhanlivadisibungalow
690e02740b9deb654ef93e01;SAPANCA KURUÇEŞME TINY HOUSE;sapanca-kuruc-es-me-tiny-house;Sapanca;bungalov;approved;savibu;05306425489;sapancakurucesmetinyhouse
690e02740b9deb654ef93e04;SAPANCA KESKİN LİFE BUNGALOV;sapanca-keski-n-li-fe-bungalov;Sapanca;bungalov;approved;savibu;05413023307;sapancakeskinlifebungalov
690e02740b9deb654ef93e06;SAPANCA İNFİNİTY HOUSE;sapanca-i-nfi-ni-ty-house;Sapanca;bungalov;approved;savibu;05356554848;sapancainfinityhouse
690e02740b9deb654ef93e07;SAPANCA DEREİÇİ BUNGALOV;sapanca-derei-ci-bungalov;Sapanca;bungalov;approved;savibu;05301393454;sapancadereicibungalov
690e02740b9deb654ef93e08;SAPANCA BUNGALİFE;sapanca-bungali-fe;Sapanca;bungalov;approved;savibu;05322648703;sapancabungalife
690e02740b9deb654ef93e0e;FOREST HİLL BUNGALOW;forest-hi-ll-bungalow;Sapanca;bungalov;approved;savibu;05306054997;foresthillbungalowsapanca
690e02740b9deb654ef93e10;GREEN HİLL BUNGALOV SAPANCA;green-hi-ll-bungalov-sapanca;Sapanca;bungalov;approved;savibu;05052179812;greenhillbungalow
690e02740b9deb654ef93e15;SAPANCA HAYALLERİM BUNGALOV;sapanca-hayalleri-m-bungalov;Sapanca;bungalov;approved;savibu;05350564681;sapancahayallerimbungalov
690e02740b9deb654ef93e17;Ferhat Göçer Konseri;ferhat-gocer-konseri;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e18;Gökhan Türkmen;gokhan-turkmen;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e19;Cem Adrian Konseri;cem-adrian-konseri;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e1a;CEM ADRİAN KONSERİ;cem-adri-an-konseri;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e1b;Sapanca El Sanatları Festivali;sapanca-el-sanatlari-festivali;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e1c;SEMİCENK Konseri;semi-cenk-konseri;Sapanca;bungalov;approved;savibu;05321731109;
690e02740b9deb654ef93e1d;PSB Anatolia Uluslararası Peyzaj Süs Bitkileri Bahçe Sanatları ve Ekipmanları Fuarı;psb-anatolia-uluslararasi-peyzaj-sus-bitkileri-bahce-sanatlari-ve-ekipmanlari-fuari;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e1e;OFF-ROAD YARIŞLARI;off-road-yarislari;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e1f;BABAYANİ TİYATROSU - TEBDİL-İ DİYAR;babayani-ti-yatrosu-tebdi-l-i-di-yar;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e20;ZİRVEDE MÜZİK GÖKYÜZÜNDE EĞLENCE;zi-rvede-muzi-k-gokyuzunde-eglence;Sapanca;bungalov;approved;savibu;;
690e02740b9deb654ef93e21;VİLLA HOLİDAY;vi-lla-holi-day;Sapanca;bungalov;approved;savibu;05325026199;villaholiday
690e02740b9deb654ef93e22;SAPANCA VİLLA SAKURA;sapanca-vi-lla-sakura;Sapanca;bungalov;approved;savibu;05308575986;sapancavillasakura
690e02740b9deb654ef93e23;VİLLA POLİ SAPANCA KIRKPINAR;vi-lla-poli-sapanca-kirkpinar;Sapanca;bungalov;approved;savibu;05323995587;villapolikirkpinar
690e02740b9deb654ef93e24;VİLLA ARİF BEY SAPANCA;vi-lla-ari-f-bey-sapanca;Sapanca;bungalov;approved;savibu;05532220364;villaarifbeysapanca
690e02740b9deb654ef93e25;RÜYA SAPANCA;ruya-sapanca;Sapanca;bungalov;approved;savibu;05319296899;ruyasapanca1
690e02740b9deb654ef93e27;VİLLA MANOLYA EDO PANSİYON;vi-lla-manolya-edo-pansi-yon;Sapanca;bungalov;approved;savibu;05327337116;villamanolya
690e02740b9deb654ef93e28;VİLLA İN NATURE SAPANCA;vi-lla-i-n-nature-sapanca;Sapanca;bungalov;approved;savibu;05350481882;villa_in_nature
690e02740b9deb654ef93e29;GÜZEL EVLER SAPANCA;guzel-evler-sapanca;Sapanca;bungalov;approved;savibu;905452546454;guzelevlersapanca
690e02740b9deb654ef93e2a;SAPANCA MAVİ YEŞİL KÖY EVİ;sapanca-mavi-yesi-l-koy-evi;Sapanca;bungalov;approved;savibu;05385502704;sapancamaviyesilkoyevi
690e02740b9deb654ef93e2b;ARI VİLLALARI SAPANCA;ari-vi-llalari-sapanca;Sapanca;bungalov;approved;savibu;05322701808;arivillalarisapanca
690e02740b9deb654ef93e2c;EREN-MANZARA 1-MANZARA 2-GRAND VADİ-WHİTE ROSE VİLLA;eren-manzara-1-manzara-2-grand-vadi-whi-te-rose-vi-lla;Sapanca;bungalov;approved;savibu;905326517105;sapancaerenvilla
690e02740b9deb654ef93e2d;BONANA VİLLALARI;bonana-vi-llalari;Sapanca;bungalov;approved;savibu;05304960189;bonana.villalari
690e02740b9deb654ef93e2f;VİLLA FRAPAN SAPANCA;vi-lla-frapan-sapanca;Sapanca;bungalov;approved;savibu;05366734707;villafrapan
690e02740b9deb654ef93e30;MEGA VİLLAGE SAPANCA;mega-vi-llage-sapanca;Sapanca;bungalov;approved;savibu;05335169558;mega.village.sapanca
690e02740b9deb654ef93e31;SAPANCA WHİTE HOME KONAKLAMA;sapanca-whi-te-home-konaklama;Sapanca;bungalov;approved;savibu;05058558954;whitehomesapanca
690e02740b9deb654ef93e32;VİLLA MAHAL SAPANCA;vi-lla-mahal-sapanca;Sapanca;bungalov;approved;savibu;05326490254;villamahalsapanca
690e02740b9deb654ef93e34;SAPANCA KOKİNA SUİT;sapanca-koki-na-sui-t;Sapanca;bungalov;approved;savibu;05382283054;sapancakokinasuit
690e02740b9deb654ef93e36;SELVİ LİFE VİLLAS;selvi-li-fe-vi-llas;Sapanca;bungalov;approved;savibu;05346029506;lifeselvivillas
690e02740b9deb654ef93e37;MARBELLA VİLLAM;marbella-vi-llam;Sapanca;bungalov;approved;savibu;05412543071;marbellavillam
690e02740b9deb654ef93e38;SEVİMLİ VİLLA;sevi-mli-vi-lla;Sapanca;bungalov;approved;savibu;05323858003;sapancavillasevimli
690e02740b9deb654ef93e39;MCLİFE VİLLAS;mcli-fe-vi-llas;Sapanca;bungalov;approved;savibu;08504200302;mclifevillas
690e02740b9deb654ef93e3a;KOÇBEY BUTİK OTEL SAPANCA;kocbey-buti-k-otel-sapanca;Sapanca;bungalov;approved;savibu;905332323374;kocbeybutikotelsapanca
690e02740b9deb654ef93e3b;SAPANCA PİNK HOUSE;sapanca-pi-nk-house;Sapanca;bungalov;approved;savibu;05524419230;sapancapinkhouse
690e02740b9deb654ef93e3c;VİLLA PİNE SAPANCA;vi-lla-pi-ne-sapanca;Sapanca;bungalov;approved;savibu;05455718873;privatevillasapanca
690e02740b9deb654ef93e3d;VİLLA BAHAR SAPANCA | TATİL | OTEL | KONAKLAMA;vi-lla-bahar-sapanca-tati-l-otel-konaklama;Sapanca;bungalov;approved;savibu;05398850270;villabaharsapanca
690e02740b9deb654ef93e3e;İKİZ VİLLALAR;i-ki-z-vi-llalar;Sapanca;bungalov;approved;savibu;05392529248;ikiz_villalar54
690e02740b9deb654ef93e3f;VİLLA UĞUR &BUNGALOV;vi-lla-ugur-bungalov;Sapanca;bungalov;approved;savibu;05316821155;villaugur
690e02740b9deb654ef93e40;SAPANCA DOĞAL YAŞAM KÖYÜ;sapanca-dogal-yasam-koyu;Sapanca;bungalov;approved;savibu;05350560854;sapancadogalyasamkoyu
690e02740b9deb654ef93e41;SİNDOMA MOUNTAİN HOUSE;si-ndoma-mountai-n-house;Sapanca;bungalov;approved;savibu;05385460023;sindomasapanca
690e02740b9deb654ef93e43;NİBRAS VİLLA RESORT;ni-bras-vi-lla-resort;Sapanca;bungalov;approved;savibu;05528322488;nibrasvillaresort
690e02740b9deb654ef93e45;KİWİ SAPANCA;ki-wi-sapanca;Sapanca;bungalov;approved;savibu;05313602930;kiwiisapanca
690e02740b9deb654ef93e49;VİLLA ULUSOY SAPANCA;vi-lla-ulusoy-sapanca;Sapanca;bungalov;approved;savibu;05356869524;villaulusoysapanca
690e02740b9deb654ef93e4a;BARİA SAPANCA SUNSET VİLLAS;bari-a-sapanca-sunset-vi-llas;Sapanca;bungalov;approved;savibu;05336122112;bariasapancasunsetvillas
690e02740b9deb654ef93e4b;VİLLA FAZİ;vi-lla-fazi;Sapanca;bungalov;approved;savibu;05305258868;villafazi
690e02740b9deb654ef93e4c;VİLLA POLENTE  VİLLA GRANDE ALBERO SAPANCA;vi-lla-polente-vi-lla-grande-albero-sapanca;Sapanca;bungalov;approved;savibu;05330137202;villa_grande_albero
690e02740b9deb654ef93e4d;SAPANCA İNCİ SUİT;sapanca-i-nci-sui-t;Sapanca;bungalov;approved;savibu;05357851754;sapancaincisuit
690e02740b9deb654ef93e4f;GİNKGO VİLLAS;gi-nkgo-vi-llas;Sapanca;bungalov;approved;savibu;05446585858;ginkgovillas
690e02740b9deb654ef93e50;SAPANCA MONTANA VİLLA;sapanca-montana-vi-lla;Sapanca;bungalov;approved;savibu;05547750660;sapancamontanavilla
690e02740b9deb654ef93e52;HİGH GARDEN VİLLAS;hi-gh-garden-vi-llas;Sapanca;bungalov;approved;savibu;05538726740;highgardensapancavillas
690e02740b9deb654ef93e53;SAPANCA VİLLA KLASS;sapanca-vi-lla-klass;Sapanca;bungalov;approved;savibu;05380373111;sapancavillaklass
690e02740b9deb654ef93e54;VİLLA AYIŞIĞI;vi-lla-ayisigi;Sapanca;bungalov;approved;savibu;05382246349;villaayisigisapanca
690e02740b9deb654ef93e55;SAPANCA VİLLA ŞEN;sapanca-vi-lla-sen;Sapanca;bungalov;approved;savibu;05413959919;sapancavillasen
690e02740b9deb654ef93e56;VİLLA B PRİVATE SAPANCA;vi-lla-b-pri-vate-sapanca;Sapanca;bungalov;approved;savibu;05335643256;villabprivate
690e02740b9deb654ef93e57;VİLLAM SAPANCA;vi-llam-sapanca;Sapanca;bungalov;approved;savibu;05380700558;villamsapanca
690e02740b9deb654ef93e58;SAPANCA VİLLA EYFEL;sapanca-vi-lla-eyfel;Sapanca;bungalov;approved;savibu;05362519787;villa_eyfell
690e02740b9deb654ef93e5b;EFE KÖY EVİ;efe-koy-evi;Sapanca;bungalov;approved;savibu;05336406884;efekoyevi
